45.0,616.0,265.5,3825,606.6,368.0,4.959,14096,180.2,1276.8
45.4,622.0,270.6,3804,602.46,368.4,4.974,14334,179.4,1282.0
44.48,617.2,264.0,3504,608.85,370.7,4.9608,14004,181.2,1294.0
44.28,612.0,268.5,3426,611.55,373.5,4.971,14058,178.6,1280.4
43.84,612.4,259.6,3384,607.05,381.6,4.9614,14066,180.6,1283.2
45.84,623.2,262.0,3456,604.8,380.8,4.971,14110,181.6,1298.0
44.88,620.8,258.4,3450,599.76,379.0,4.9848,14176,182.2,1305.6
44.04,632.4,252.8,3405,582.75,376.8,4.9848,13984,183.5,1293.6
45.0,630.8,256.5,3525,576.9,359.0,4.9986,14064,183.5,1303.2
46.2,632.8,258.0,3525,570.15,359.0,5.0064,14002,182.5,1312.0
47.0,633.2,261.0,3516,578.16,356.8,5.013,13818,181.5,1310.0
46.28,641.2,255.8,3465,591.75,351.0,4.989,13450,183.0,1304.0
47.72,644.4,238.0,3504,618.75,349.4,4.9908,13490,183.5,1302.4
47.6,646.0,224.4,3510,615.42,359.0,5.004,13424,182.7,1299.6
49.4,644.4,232.2,3411,620.1,356.5,4.9914,13246,182.8,1293.8
50.8,648.8,242.0,3420,616.05,352.8,5.0052,13626,182.4,1272.44
53.2,657.6,232.7,3360,622.8,349.0,5.0112,13770,183.4,1304.0
51.92,654.4,232.0,3390,607.5,354.5,4.971,14092,184.5,1306.8
52.28,650.8,235.4,3405,611.55,356.0,4.9722,13926,184.7,1304.0
54.6,649.6,234.0,3435,615.6,360.0,4.9956,14310,184.5,1298.0
55.2,650.4,239.0,3543,616.95,363.8,5.0112,14500,185.5,1317.2
53.92,650.16,228.0,3630,600.03,363.8,4.9896,14412,185.8,1329.0
54.84,652.0,221.8,3660,603.9,373.0,4.9926,14296,182.9,1327.6
56.0,649.6,224.5,3630,611.1,362.5,4.9908,14118,182.2,1328.0
54.56,650.0,212.0,3615,599.4,353.0,4.9878,14190,181.5,1314.8
57.2,648.8,226.0,3585,599.4,348.0,4.9896,14028,180.8,1292.0
58.6,638.4,189.5,3672,613.8,361.5,5.0046,14418,180.8,1284.6
52.08,643.2,194.0,3615,615.6,361.0,5.0076,14496,182.5,1298.0
53.8,648.0,172.0,3645,615.6,356.0,5.0064,14454,183.0,1302.0
52.2,646.0,176.0,3675,637.2,360.5,5.0214,14536,182.3,1317.2
52.4,646.8,176.0,3645,635.85,357.7,5.004,14434,183.0,1328.0
50.2,651.2,174.1,3624,640.08,355.2,5.0148,14332,182.8,1325.6
50.96,652.8,174.5,3624,654.66,355.2,5.0136,14420,184.5,1335.6
54.6,663.2,171.0,3750,654.93,354.0,5.0058,14414,188.2,1334.6
55.32,662.8,171.8,3906,658.8,342.0,5.01,14212,187.2,1340.8
55.44,669.6,172.2,3975,662.4,326.0,5.01,14096,184.9,1338.0
57.56,667.6,174.0,3912,665.1,326.4,5.0178,14230,186.0,1341.0
58.4,669.2,176.5,3879,664.2,312.0,5.028,14190,186.5,1354.2
57.72,669.2,177.0,3939,665.1,308.2,5.0262,14214,187.9,1339.4
57.04,670.4,171.5,3864,659.07,313.0,5.0232,14120,191.0,1350.0
54.64,670.4,167.5,3849,657.9,317.6,5.0268,14130,190.9,1346.4
57.0,665.6,170.5,3894,670.86,315.0,5.0316,14296,189.6,1344.0
57.2,667.2,171.6,3861,675.81,314.5,5.0502,14446,190.0,1367.6
58.8,664.4,167.3,3861,670.5,314.6,5.0436,14426,190.2,1379.8
58.6,665.2,164.0,3867,673.2,316.0,5.055,14640,189.2,1377.6
56.88,667.6,158.6,3768,675.45,319.5,5.0634,14710,190.6,1396.0
56.68,667.2,163.1,3984,673.65,319.4,5.085,14716,189.0,1379.0
57.8,668.8,164.2,3936,676.35,314.1,5.0826,14734,187.9,1387.2
58.24,672.0,164.1,3975,674.46,312.4,5.0964,14580,185.8,1380.0
56.4,675.2,161.5,3876,668.25,307.0,5.0832,14344,185.0,1389.2
55.8,677.2,166.0,3900,664.2,308.0,5.1,14460,187.2,1408.8
55.0,676.4,166.06,3840,673.2,309.8,5.109,14420,185.7,1403.2
56.32,679.2,162.1,3891,674.55,310.8,5.088,14444,185.4,1391.2
55.48,678.4,158.0,3846,676.35,319.0,5.0988,14226,186.0,1410.0
57.12,680.8,154.0,3801,666.0,315.2,5.085,14148,185.7,1385.8
54.28,679.76,154.0,3756,657.45,320.5,5.0634,14098,185.8,1383.6
54.0,676.0,154.5,3645,660.42,327.0,5.0718,14104,185.3,1392.0
54.68,677.76,156.5,3585,675.9,319.5,5.0694,14040,183.7,1388.0
54.24,676.4,155.3,3525,665.28,318.8,5.0742,14008,182.8,1382.8
53.72,676.4,153.5,3408,675.0,326.5,5.088,14048,183.1,1391.2
54.2,673.36,159.0,3300,680.4,323.4,5.1018,14028,183.1,1364.8
55.88,673.6,160.2,3399,686.7,323.6,5.094,14046,183.5,1373.8
55.84,674.0,164.0,3315,687.15,322.0,5.085,13980,183.5,1388.0
55.52,672.8,157.8,3351,688.86,321.5,5.0964,13970,184.2,1412.4
55.12,670.0,160.0,3204,679.95,317.0,5.0934,13880,183.8,1405.6
53.2,667.2,166.0,3231,674.1,317.6,5.115,13950,183.0,1411.8
52.52,668.4,170.76,3372,666.45,318.0,5.1024,13990,183.0,1403.2
53.56,668.0,171.9,3426,668.7,321.4,5.088,13840,183.7,1408.8
53.04,661.2,175.0,3420,657.9,320.0,5.0808,13804,185.0,1405.8
52.88,658.4,174.5,3285,649.8,319.0,5.0622,13632,184.8,1415.0
53.52,655.2,168.0,3180,657.9,321.3,5.082,13678,185.0,1410.4
52.52,656.8,168.4,3210,642.6,318.0,5.0616,13600,184.7,1402.0
54.2,660.4,175.8,3210,654.12,317.0,5.055,13666,186.0,1393.6
53.6,656.4,176.0,3270,649.35,316.8,5.0472,13570,186.1,1393.2
54.48,658.4,174.0,3300,649.8,318.0,5.0502,13650,186.8,1393.0
55.48,662.4,161.8,3330,649.8,320.0,5.0604,13632,186.5,1397.0
55.48,664.4,160.0,3315,665.55,319.2,5.0688,13668,185.1,1381.2
54.8,666.4,159.5,3294,668.16,315.0,5.0532,13616,186.1,1375.2
56.12,668.0,158.5,3183,670.5,296.0,5.061,13642,184.8,1397.6
56.48,668.16,159.98,3135,665.55,276.0,5.0286,13790,185.0,1408.8
57.52,665.36,162.0,3165,666.9,269.6,5.0316,13850,184.7,1403.6
57.0,663.2,167.6,3165,661.5,270.3,5.0268,13880,185.0,1407.4
58.0,663.76,167.2,3189,652.5,273.5,5.0412,13854,185.3,1401.0
58.8,665.6,162.2,3204,651.6,272.0,5.0658,14100,184.0,1403.0
59.0,664.4,163.0,3234,658.35,276.0,5.0688,14110,183.1,1397.2
59.36,664.8,163.0,3243,657.0,278.8,5.0676,14330,183.7,1392.0
59.84,664.0,161.8,3219,648.0,275.5,5.0472,14276,184.2,1401.0
58.2,667.6,165.5,3093,651.42,273.8,5.0622,14472,185.5,1412.0
56.36,662.8,161.0,3000,665.55,271.3,5.0616,14446,185.7,1410.4
56.2,660.0,154.2,3087,682.83,273.0,5.0748,14338,184.8,1423.2
55.52,662.0,148.0,2988,679.5,273.5,5.073,14292,184.5,1439.6
56.88,666.4,146.5,3069,679.5,277.0,5.082,14236,185.2,1442.8
55.84,665.2,143.0,3075,683.1,275.0,5.0586,14010,186.0,1448.0
54.44,663.36,140.5,3036,681.3,274.2,5.0736,14078,187.4,1448.8
55.2,663.6,139.0,3015,658.8,272.0,5.082,14050,186.8,1456.0
55.16,662.8,140.2,2925,662.4,272.0,5.07,13924,186.2,1451.6
54.68,665.2,140.5,2931,664.56,273.8,5.0784,13914,185.2,1440.4
55.68,665.36,141.1,2961,678.6,273.8,5.0772,13940,184.9,1432.0
55.56,662.4,139.3,2961,666.63,264.4,5.0772,14300,183.7,1295.4
55.96,664.0,141.5,2970,669.15,263.0,5.0724,14116,184.7,1370.0
56.68,664.8,143.0,3045,660.15,259.0,5.0838,14234,184.4,1369.0
56.92,663.6,144.0,3060,665.55,260.8,5.0838,14216,183.9,1384.8
56.76,662.8,144.1,2976,649.89,260.8,5.0808,14132,183.5,1396.4
55.68,664.0,145.6,3003,659.25,260.0,5.0874,14098,182.7,1401.0
55.32,664.4,146.5,3066,653.85,258.0,5.0994,14136,183.0,1388.2
55.28,663.6,147.2,3057,662.85,258.5,5.0922,14180,183.3,1381.2
56.0,665.2,145.6,2955,668.7,259.5,5.079,14162,183.2,1375.6
56.28,661.6,143.5,2886,667.53,262.5,5.073,14040,183.0,1356.0
56.12,657.76,150.5,2922,663.3,262.5,5.0808,14132,182.1,1354.0
55.96,662.0,147.8,2907,669.6,262.4,5.0898,14100,181.0,1356.0
55.84,664.8,149.0,2895,678.6,263.0,5.0808,13996,181.0,1372.8
58.0,664.8,145.2,2895,681.75,262.5,5.0964,13962,181.2,1371.2
58.16,662.0,149.2,2934,680.94,260.4,5.094,13980,182.7,1352.0
57.68,662.8,149.7,2919,677.25,259.1,5.1012,13960,182.7,1352.8
58.6,663.2,152.2,2883,669.15,257.5,5.1036,13992,182.3,1334.0
58.64,664.4,149.5,2910,673.65,258.9,5.1102,14026,183.6,1347.2
59.12,665.36,154.44,2982,675.45,258.0,5.1192,14040,185.2,1361.6
60.56,665.36,153.5,2967,666.45,258.0,5.1174,14038,185.8,1357.2
59.64,666.0,152.5,2991,654.57,255.0,5.1168,13944,186.3,1368.8
60.12,666.8,156.2,2886,652.5,258.0,5.1114,13928,187.1,1368.4
60.56,665.2,157.5,2814,651.78,259.7,5.1066,13962,186.5,1364.8
59.56,665.2,152.1,2814,652.95,261.0,5.1072,13900,186.9,1372.0
59.6,665.6,146.38,2763,648.0,247.0,5.118,13900,187.1,1366.0
61.32,664.0,144.5,2781,647.55,252.5,5.1096,13860,186.1,1372.0
60.08,664.0,145.5,2790,634.95,253.6,5.1138,13902,185.0,1365.2
59.28,666.4,146.1,2820,631.35,251.0,5.1144,13916,185.4,1367.6
60.52,669.6,143.4,2700,629.91,254.4,5.1306,13962,187.7,1381.2
58.0,669.2,145.0,2721,609.3,259.6,5.1264,13920,186.7,1387.6
57.0,669.2,145.8,2682,607.95,257.5,5.1336,13958,186.8,1383.2
56.56,670.4,147.0,2739,615.6,257.6,5.139,14038,187.9,1382.8
56.76,660.8,148.0,2796,614.25,258.8,5.1312,13960,187.1,1392.0
55.08,662.4,148.5,2865,613.8,258.0,5.142,13964,187.5,1409.2
54.4,662.8,143.8,2850,592.2,256.3,5.148,13920,187.4,1406.4
54.92,663.2,144.5,2835,600.3,252.1,5.1546,13924,188.0,1402.4
55.2,664.0,146.7,2880,621.45,250.6,5.1558,13876,189.3,1396.0
55.04,664.0,145.5,2910,605.25,252.5,5.1534,13876,189.6,1396.4
54.8,662.4,150.4,2922,604.62,260.0,5.16,13840,190.8,1396.0
54.16,666.8,150.0,2955,612.0,263.0,5.1498,13870,190.0,1398.4
55.24,667.2,148.6,2865,614.25,262.5,5.166,13898,189.6,1411.2
55.2,667.6,150.0,2730,624.51,256.0,5.1594,13878,190.3,1410.4
54.76,670.8,148.8,2703,612.09,252.0,5.166,13890,189.8,1408.32
54.88,674.8,149.6,2724,621.99,252.0,5.1684,13860,190.0,1416.2
55.04,676.4,152.6,2703,613.98,258.0,5.1258,13964,190.0,1390.4
54.28,677.2,154.0,2733,604.8,266.6,5.1174,13940,190.4,1393.2
52.08,676.8,156.8,2754,601.2,277.0,5.1264,13954,190.5,1392.8
51.48,678.4,155.7,2751,614.25,284.0,5.1306,14008,190.5,1398.0
52.4,678.8,158.0,2757,621.0,294.0,5.1318,14124,190.6,1405.8
51.4,681.6,164.0,2760,639.0,307.0,5.1336,14164,191.3,1402.0
52.68,678.8,160.52,2748,629.28,301.0,5.1378,14118,191.5,1413.8
53.24,678.0,158.9,2760,626.76,326.0,5.1384,13978,190.7,1419.6
52.76,677.6,159.14,2775,619.65,331.3,5.1378,13908,189.9,1425.6
51.92,677.6,162.1,2790,615.15,338.0,5.1252,13754,188.3,1452.8
56.2,682.4,163.5,2736,621.45,345.0,5.124,13874,188.4,1446.0
56.48,675.2,165.4,2808,598.5,340.0,5.1264,13904,192.0,1437.0
56.8,674.8,162.6,2859,596.79,370.0,5.1312,13872,194.0,1416.6
56.52,676.4,160.8,2811,601.2,392.0,5.127,13836,193.5,1431.2
58.0,675.2,165.6,2880,597.69,376.0,5.139,13810,193.7,1407.6
58.0,674.0,163.0,2904,593.1,375.0,5.1456,13808,196.0,1410.0
58.12,674.0,161.0,3030,589.05,389.0,5.1528,13778,199.7,1392.0
57.92,669.6,156.9,2967,599.4,402.0,5.1462,13784,202.9,1364.8
57.0,666.4,155.5,2895,593.1,384.0,5.1162,13768,195.5,1342.0
58.0,667.2,156.2,2877,592.65,390.0,5.121,13768,198.0,1370.0
57.2,670.4,157.5,2910,603.9,392.0,5.0958,13720,201.5,1348.0
57.6,670.0,158.8,2775,598.05,389.0,5.0658,13722,204.7,1370.0
56.8,672.0,162.2,2796,594.9,405.0,5.0514,13714,202.7,1368.0
58.72,674.8,162.5,2835,601.2,411.5,5.0556,13716,201.9,1335.6
58.6,675.2,159.4,2901,596.79,402.5,5.0682,13820,200.5,1301.0
59.92,675.2,163.8,2886,595.8,392.0,5.031,13822,202.6,1336.0
60.56,666.56,162.5,2931,585.18,393.0,4.9884,13976,200.0,1310.0
59.72,666.8,163.7,2997,577.89,395.5,5.0178,14046,200.2,1312.0
59.72,666.16,160.0,2928,586.8,395.2,4.9974,13944,200.3,1308.8
57.88,666.16,159.5,2913,598.5,394.0,5.013,13886,200.4,1308.0
59.4,660.4,159.6,2883,603.45,396.5,5.0286,13840,203.0,1323.2
59.28,661.6,162.8,2880,602.55,391.2,5.0232,13802,202.5,1316.4
58.8,663.6,159.9,2886,605.7,391.0,5.019,13760,201.5,1330.0
59.0,665.6,159.5,2931,608.85,376.0,5.0226,13878,202.2,1331.6
57.8,661.2,160.5,2850,598.5,389.0,5.013,13794,201.8,1312.0
59.52,660.4,163.5,2808,603.0,395.0,4.9788,13788,202.4,1342.8
59.52,659.2,165.0,2853,607.95,395.2,5.0022,13798,204.9,1343.2
60.2,653.2,169.7,2919,602.55,391.5,4.9686,13866,204.7,1336.8
59.4,655.2,172.6,2883,607.05,396.2,4.9776,13856,205.6,1325.6
58.76,656.8,176.0,2868,616.05,406.8,4.962,13868,207.5,1329.2
58.48,655.2,173.5,2928,620.55,404.8,4.9512,13866,208.3,1332.8
58.76,656.8,169.2,2937,623.7,401.1,4.9662,13822,210.0,1344.0
59.12,648.0,173.0,2991,616.5,400.0,4.9788,13784,205.4,1312.8
57.8,650.8,174.5,3045,616.05,401.5,4.9818,13772,203.5,1303.0
57.92,640.8,180.2,3123,625.05,404.5,5.004,13766,205.0,1319.2
58.56,642.8,183.0,3150,617.4,397.0,4.98,13622,205.0,1296.0
57.4,641.2,180.3,3132,618.75,395.0,4.9962,13468,199.5,1302.8
57.16,639.2,182.0,3090,615.15,387.0,5.0082,13438,198.8,1316.8
57.0,641.6,180.2,3225,623.7,384.0,5.0226,13468,198.3,1324.0
57.76,644.0,187.0,3225,618.75,387.5,5.034,13376,198.0,1330.0
57.12,643.6,193.6,3330,609.75,382.6,5.0214,13368,193.6,1336.2
58.32,646.0,199.0,3315,612.0,383.9,5.0226,13446,193.8,1342.2
59.76,647.2,208.0,3306,632.25,382.5,5.0454,13380,194.9,1338.0
60.12,651.6,205.0,3276,630.9,383.0,5.0472,13262,197.0,1358.4
60.48,652.0,206.0,3270,642.6,381.0,5.0724,13266,195.4,1352.0
62.2,655.6,202.0,3309,651.42,380.0,5.0844,13226,193.0,1357.6
61.92,657.2,191.6,3270,648.9,380.8,5.0766,13144,193.7,1348.0
62.08,660.8,191.2,3375,639.0,378.0,5.0916,13082,192.1,1350.0
63.44,665.6,197.0,3357,647.46,380.0,5.1126,13146,191.3,1343.6
62.28,661.76,188.0,3165,642.6,382.0,5.085,13050,189.1,1349.4
64.8,661.2,185.9,3210,645.66,384.9,5.079,13128,194.4,1374.8
63.44,663.6,177.0,3075,641.7,387.7,5.0676,13022,195.3,1374.4
64.0,663.2,177.3,3102,645.75,387.5,5.028,13068,196.2,1386.8
62.68,658.4,180.8,3075,635.4,378.0,5.0352,13006,197.0,1385.2
62.68,660.96,179.0,3138,631.89,384.0,5.0232,12904,195.5,1368.8
62.32,661.2,187.2,3240,635.4,386.6,5.0448,12992,192.8,1360.0
61.68,661.2,178.1,3360,635.67,382.5,5.0448,12856,196.7,1370.0
61.6,662.96,183.6,3336,634.32,385.4,5.0448,12778,196.0,1365.6
61.36,662.0,179.5,3444,638.91,385.0,5.0442,12656,194.0,1380.8
61.88,661.2,183.4,3462,637.65,389.0,5.0478,12782,195.3,1377.6
63.2,656.0,182.5,3600,650.25,397.0,5.0712,12706,196.5,1374.4
62.2,656.4,185.0,3474,660.15,403.0,5.073,12568,197.5,1354.4
60.56,662.0,181.2,3561,664.38,404.0,5.0838,12650,196.0,1369.0
60.72,660.8,185.1,3684,663.75,401.5,5.0844,12630,195.5,1390.4
60.72,659.2,192.0,3840,664.2,405.0,5.0754,12718,197.6,1378.8
60.2,664.0,191.6,3780,670.5,396.0,5.0988,12736,198.9,1377.2
60.2,668.8,191.0,3834,658.8,394.5,5.1144,12778,198.5,1372.0
61.8,670.4,197.0,3690,661.05,390.0,5.1102,12676,199.5,1376.0
62.08,673.2,195.0,3948,666.45,397.0,5.1186,12646,195.7,1379.6
62.08,671.6,190.2,3897,666.0,396.0,5.106,12656,194.8,1380.8
61.24,673.6,191.4,3918,664.65,391.2,5.1036,12558,192.0,1398.0
59.96,672.0,192.3,3840,666.45,387.6,5.085,12530,192.3,1378.0
59.6,671.6,189.0,3738,667.8,390.0,5.1102,12544,192.5,1391.2
61.36,670.8,185.0,3885,661.23,389.8,5.1216,12766,193.8,1368.0
60.8,672.4,188.0,3987,661.5,389.0,5.118,12724,193.9,1357.6
61.2,671.6,192.5,3930,668.7,385.6,5.1294,12724,193.8,1341.2
61.2,672.0,193.5,3876,674.55,382.0,5.1312,12632,192.5,1334.8
62.4,673.2,190.0,3786,669.78,385.0,5.1306,12600,192.5,1337.2
62.8,674.0,185.2,3750,669.24,387.5,5.1342,12610,193.0,1340.2
63.88,651.2,186.1,3801,674.1,389.0,5.1198,12626,193.8,1340.4
63.84,658.0,183.2,3780,673.56,381.0,5.1174,12586,193.7,1317.0
64.0,661.2,184.5,3900,660.6,385.5,5.118,12620,194.5,1332.0
63.6,660.8,182.6,3900,660.6,389.6,5.106,12682,194.8,1332.4
63.04,664.0,184.4,3864,666.9,386.0,5.112,12700,195.4,1348.6
62.04,671.2,182.8,3915,675.0,388.0,5.1174,12628,195.5,1352.4
58.08,672.4,183.0,3807,663.75,383.6,5.1354,12702,197.7,1357.8
58.72,676.96,182.2,3885,673.65,388.3,5.1294,12684,199.8,1368.8
59.24,676.8,184.5,3660,672.3,393.8,5.118,12800,200.2,1377.2
58.12,678.0,185.2,3855,675.9,390.6,5.1168,12748,200.9,1380.0
59.2,678.4,182.0,3939,678.6,390.8,5.0826,13110,200.3,1386.2
59.56,678.56,178.0,4062,676.35,393.8,5.0748,13084,201.5,1421.0
58.84,677.36,179.5,4140,673.74,391.0,5.0622,13284,203.7,1422.0
58.0,676.8,186.3,4425,675.9,388.2,5.082,13192,202.5,1425.6
58.72,678.4,189.2,4335,677.97,389.0,5.088,13176,201.8,1424.8
57.64,680.4,187.0,4260,683.55,383.0,5.07,13098,202.3,1421.0
56.48,684.16,192.5,4440,689.22,387.6,5.0688,13048,202.4,1421.6
58.12,684.96,194.0,4284,702.9,388.2,5.0568,13170,203.1,1444.0
57.92,685.36,194.6,4428,711.0,390.5,5.0394,13224,200.5,1438.0
57.4,684.0,191.6,4425,721.35,390.5,5.0448,13208,200.6,1444.0
58.76,668.0,195.5,4548,718.56,389.4,5.0478,13374,204.2,1432.0
58.52,670.4,193.8,4446,723.6,393.0,5.0652,13260,203.7,1422.6
56.2,669.2,189.6,4284,735.75,395.5,5.0724,13276,202.8,1454.4
55.12,669.6,191.8,4176,737.1,393.6,5.0928,13142,203.2,1447.0
54.16,672.4,187.0,4230,718.2,392.5,5.103,13142,203.5,1455.2
53.56,676.0,185.6,3951,730.35,393.1,5.0904,13100,205.0,1454.0
53.96,679.6,185.1,3825,728.55,390.5,5.0898,13092,205.1,1475.0
54.12,681.2,190.2,3990,731.7,388.2,5.106,13104,204.3,1469.6
54.52,682.8,186.6,3867,729.45,385.0,5.1222,13108,203.5,1467.2
54.2,681.36,188.1,3867,724.41,382.0,5.1,13054,202.8,1455.2
53.52,682.8,186.1,3720,721.8,381.6,5.1246,12964,203.4,1437.6
54.36,682.8,182.6,3645,713.43,382.0,5.1114,12964,204.8,1449.0
51.16,680.0,184.5,3705,722.34,383.5,5.1162,12940,205.2,1463.6
51.44,678.8,181.5,3651,722.25,383.0,5.1162,13016,206.8,1459.2
49.4,676.8,173.4,3552,728.1,378.1,5.1132,12940,205.9,1468.4
50.12,680.0,174.8,3624,730.8,357.0,5.1192,12972,205.3,1466.8
50.24,684.8,176.9,3645,737.55,351.2,5.043,13018,203.8,1447.2
51.0,687.2,175.0,3597,729.0,333.0,5.055,13016,203.0,1454.8
50.6,681.6,171.7,3693,722.7,353.0,5.0436,12952,205.9,1461.2
50.0,682.8,171.6,3585,732.15,360.0,5.0376,12944,206.6,1468.2
49.2,676.8,171.5,3495,752.4,367.8,5.013,12872,205.5,1439.6
49.96,675.6,170.5,3570,769.5,366.5,5.052,12936,205.5,1438.0
49.8,676.4,168.5,3744,781.65,361.0,5.061,12998,203.6,1423.2
50.12,672.4,172.8,3615,787.5,367.0,5.0646,13030,203.5,1438.8
51.4,674.0,168.6,3675,782.55,376.0,5.082,13158,205.3,1445.6
51.6,669.6,166.4,3690,792.0,377.0,5.1048,13258,204.7,1450.0
52.72,667.2,171.0,3855,792.45,378.5,5.1042,13214,202.6,1456.8
52.84,666.4,179.0,3900,811.8,382.5,5.1078,13304,201.3,1452.0
51.6,671.6,170.4,3810,843.75,384.5,5.1,13256,200.3,1432.8
49.4,678.4,169.0,3795,828.0,386.0,5.1324,13284,202.5,1447.6
47.16,681.6,169.7,3765,680.4,377.5,5.1372,13424,200.6,1451.4
47.52,680.96,174.0,3540,678.15,382.0,5.1252,13522,198.5,1445.0
47.52,684.8,171.0,3615,675.54,383.5,5.1132,13438,198.0,1459.2
48.52,689.2,166.5,3774,709.65,385.3,5.1348,13564,197.6,1477.4
47.84,697.6,167.0,3690,697.5,385.0,5.127,13538,198.0,1486.4
45.64,698.0,169.0,3780,706.05,380.0,5.1432,13508,196.3,1490.0
44.2,698.4,168.5,3684,711.45,375.5,5.1618,13592,197.5,1478.0
44.92,698.8,173.0,3705,697.5,350.2,5.1522,13564,195.2,1466.0
45.6,698.56,177.0,3705,693.9,355.0,5.1588,13428,195.7,1474.0
45.4,702.4,173.5,3732,686.25,340.2,5.148,13448,196.0,1454.0
45.64,700.0,175.2,3780,701.1,343.5,5.1432,13464,191.9,1431.2
45.4,707.6,175.6,3729,697.59,343.2,5.151,13424,191.4,1431.6
45.8,710.56,177.2,3807,697.05,343.0,5.172,13310,192.1,1435.2
45.48,711.2,181.6,3903,697.95,354.0,5.1666,13278,192.8,1431.2
45.52,712.96,184.5,3828,686.16,343.2,5.1708,13500,192.5,1418.0
45.04,713.6,181.0,3807,686.79,348.5,5.1666,13664,194.0,1433.0
43.32,717.6,187.5,3717,684.54,345.0,5.1732,13648,194.4,1430.0
42.4,714.4,182.0,3639,673.74,349.0,5.163,13280,193.5,1417.2
39.88,708.8,183.7,3543,673.2,358.0,5.1762,13416,192.0,1392.0
40.72,705.36,180.9,3573,683.1,357.0,5.1912,13380,189.7,1338.6
41.48,712.0,185.2,3450,691.2,351.6,5.1924,13384,190.7,1360.0
41.0,717.6,183.8,3411,691.2,353.2,5.187,13296,191.3,1346.0
42.08,719.2,183.6,3342,688.95,358.0,5.2002,13364,189.7,1360.0
41.8,717.2,187.6,3384,681.84,359.8,5.1948,13326,191.0,1364.8
41.92,720.4,190.6,3237,665.55,359.8,5.2056,13346,189.9,1359.2
43.4,720.0,188.7,3210,650.7,360.0,5.2236,13594,192.1,1376.0
43.28,720.0,192.0,3270,640.8,361.0,5.2152,13556,191.8,1354.0
45.2,719.76,189.6,3216,636.3,358.0,5.2068,13538,193.0,1322.8
44.72,715.2,189.5,3180,632.79,339.6,5.223,13666,193.7,1318.0
44.6,716.8,185.2,3324,648.0,334.0,5.2332,13628,192.4,1305.2
43.92,717.6,188.4,3345,656.1,331.6,5.259,13714,191.0,1297.2
44.84,714.8,192.0,3480,653.4,329.5,5.2764,13700,190.1,1220.8
45.12,710.4,197.2,3543,660.6,333.5,5.2812,13680,192.7,1251.0
46.16,707.6,202.4,4005,675.45,333.8,5.2782,13844,193.1,1288.0
45.88,709.76,196.5,3795,670.5,339.5,5.25,13982,195.8,1283.2
45.84,708.96,196.0,3720,666.0,337.1,5.256,13894,194.5,1288.8
44.32,710.56,194.0,3705,670.68,327.0,5.2158,13836,194.6,1296.8
42.8,689.6,200.0,3900,668.34,320.0,5.19,13942,196.0,1276.0
41.8,692.0,197.4,3810,662.4,314.0,5.184,13902,197.5,1276.0
42.48,696.4,196.6,3870,663.3,314.0,5.193,14118,196.1,1295.6
43.12,696.16,200.5,3831,663.75,314.3,5.202,14182,196.5,1295.2
44.4,696.8,198.5,3690,659.7,305.1,5.145,14242,196.1,1279.0
43.8,700.0,192.0,3705,662.4,301.5,5.1468,14386,195.0,1312.0
45.2,701.6,190.5,3651,649.44,302.0,5.1318,14260,196.8,1287.6
44.52,701.6,191.7,3660,650.7,297.4,5.1642,14500,199.0,1288.0
44.24,704.0,188.5,3756,672.75,300.5,5.1372,14464,196.6,1290.0
43.76,706.8,183.0,3954,657.9,296.2,5.1492,14626,197.0,1266.4
44.0,709.6,186.5,3936,654.75,298.9,5.178,14544,192.7,1257.0
44.72,714.8,188.5,3969,654.75,271.4,5.124,14544,192.7,1262.8
43.52,714.8,191.5,3795,666.45,275.4,5.1252,14572,190.4,1274.8
44.12,714.0,194.5,3783,693.0,269.0,5.142,14608,189.6,1256.4
44.24,715.6,193.2,3777,697.5,269.0,5.142,14628,186.8,1259.2
43.2,716.4,191.3,3897,683.1,272.0,5.1618,14754,186.3,1252.0
43.2,715.2,188.5,3894,672.75,273.8,5.175,14604,184.5,1238.0
43.92,714.0,189.4,3834,662.4,270.1,5.1372,14584,186.0,1244.6
42.6,713.76,188.1,3780,661.5,273.4,5.1432,14486,187.4,1243.2
41.48,694.0,189.2,3891,654.3,273.4,5.1588,14460,184.5,1190.8
40.4,700.0,185.5,3855,659.25,273.0,5.1654,14566,186.4,1240.0
40.6,705.6,185.5,3708,653.4,274.0,5.1558,14606,186.6,1277.6
40.36,701.6,187.4,3753,653.85,282.2,5.1594,14624,185.5,1271.6
38.52,705.2,189.2,3732,636.12,277.6,5.1768,14870,183.5,1252.0
39.8,696.0,187.5,3801,632.7,274.7,5.1708,15020,183.6,1241.2
39.76,705.2,186.4,3753,654.75,278.0,5.1708,15298,184.4,1272.0
40.76,705.2,188.3,3738,661.5,277.0,5.1744,15314,185.0,1256.0
39.68,704.0,186.5,3624,661.95,265.0,5.1726,15364,184.0,1229.6
40.08,702.0,182.6,3609,658.08,261.5,5.1702,15340,181.9,1208.0
38.52,700.0,183.5,3639,661.05,239.8,5.1978,15536,180.9,1196.6
37.44,701.2,184.5,3585,657.27,232.0,5.1576,15642,180.9,1212.0
36.64,698.56,185.9,3510,656.82,235.5,5.133,15560,179.8,1224.0
37.0,695.6,183.5,3459,664.65,233.0,5.1162,16010,177.6,1202.4
39.2,695.6,186.2,3540,656.1,219.8,5.0808,16014,180.5,1208.4
